n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
6,347.91725061432066,211.01134558364893,325.32698704822786,316.0527592439224,420.2628688088181,84.05257376176363,10101.402186841693,4191.964471484772,3151.971516066136,154.4580891373594,50,50000,5,9944578,1
5,447.4732599469257,212.9800233295434,298.73184967762023,283.55125416764474,434.43672555146475,108.60918138786619,15287.126573894016,4953.399624573518,3258.2754416359858,157.88780545041766,50,50000,5,9944578,1
5,557.3459650034778,155.49351903369484,375.5646678832696,364.49550768025694,498.1841337289128,124.5460334322282,27717.911573923666,5346.296130278794,3736.381002966846,132.3709875505226,50,50000,5,9925823,1
6,459.60054587226546,156.67658528882106,305.481459394101,244.40781436519373,696.3805658397454,139.27611316794906,44616.09958218044,4622.078483708149,5222.8542437980905,121.9130355556197,50,50000,5,9925823,1
9,468.327980434802,168.10777912304764,332.5159250716754,317.0985031912563,595.8108416733662,74.47635520917078,20844.082806865175,4773.268196683873,4468.581312550246,290.778923301563,50,50000,5,9925823,1
9,374.04770906570695,187.75220517590407,294.06455309350804,263.7720505128481,697.4196941953654,87.17746177442068,22309.160218101097,4213.499356812083,5230.647706465241,327.0047244295331,50,50000,5,9925823,1
7,407.3196494864211,194.15735081237236,400.2249022831628,394.6755673785863,551.2246073086801,91.87076788478002,14673.496641374428,4511.077502240951,4134.1845548151005,162.15253504969544,50,50000,5,9925823,1
8,464.9263650490422,67.78415834045411,310.92359395009487,299.93150896305076,720.2487411905216,102.89267731293167,27288.891561270153,3995.3289254212223,5401.865558928912,241.27421319911605,50,50000,5,3820097,1
5,396.35804276918094,80.38001333038373,207.03253535670538,199.23275984052276,515.1608787442839,128.79021968607097,14037.166925870924,3575.5354207467353,3863.706590582129,83.54869741578628,50,50000,5,3820097,1
6,399.83554624440177,101.20365172999608,332.0081661149135,326.5059534202906,668.445817039762,133.6891634079524,23264.19208831954,3757.7939848079836,5013.343627798215,201.28902539550288,50,50000,5,3820097,1
8,483.8935970769919,154.69714300549947,365.3257959755807,360.16839679995365,621.9663719167994,88.85233884525705,20697.286835088922,4789.430550618686,4664.747789375995,188.76929885867696,50,50000,5,3820097,1
7,400.3309092508545,162.47980185386686,278.2605151387002,259.4953644585046,650.4751136819428,108.41251894699047,14887.566118890985,4221.08033328541,4878.563352614571,251.43087802145706,50,50000,5,3820097,1
10,454.1732999172119,68.08890671666794,335.7468951454572,332.6130558757051,766.6305889468165,85.18117654964628,17941.565588189238,3916.9665497540987,5749.7294171011235,247.50878358476913,50,50000,5,9535879,1
7,375.23429866576856,133.70431831584054,277.4128195282412,235.1482178511711,782.747870341521,130.4579783902535,28375.971526116853,3817.0396273620686,5870.609027561407,200.90210463545867,50,50000,5,9535879,1
6,530.8307760638941,144.21180827286344,376.1674502796255,369.84348344470976,562.521908727612,112.5043817455224,28175.594017365307,5062.819382525681,4218.914315457089,136.79754965531131,50,50000,5,9535879,1
7,394.12950075654675,164.3256976217847,340.9978544509886,310.4026674103044,561.9349730189504,93.65582883649172,30995.801850257645,4188.413987837486,4214.512297642128,168.38428786402392,50,50000,5,9535879,1
5,445.84656113579354,177.73376928315636,376.9431568752393,369.47070178964566,422.72904097913363,105.68226024478341,15905.016785510676,4676.852478142124,3170.467807343502,188.8857623168851,50,50000,5,9535879,1
7,448.2547652858508,73.42751706538117,297.6313882878289,287.23504837654554,685.3593751246445,114.2265625207741,35205.1642767815,3912.6171176342395,5140.195313434834,224.92901136499665,50,50000,5,8271480,1
6,414.0445894973806,101.96101676663248,217.32553387266296,184.54486642429072,587.4418519408981,117.48837038817962,22711.545557219564,3870.042046980098,4405.813889556736,135.94349406647692,50,50000,5,8271480,1
9,462.2280325619515,87.59077363878522,315.0863259443665,308.74456063915494,745.3107335071604,93.16384168839505,16108.528717438412,4123.641046505525,5589.830501303703,214.1786287735582,50,50000,5,8271480,1
5,476.2727304009752,237.44550313644075,384.1264152957293,378.5232325669323,552.2661074830153,138.06652687075382,13982.250531665262,5352.886751530619,4141.995806122614,190.98067390163632,50,50000,5,8271480,1
