n,d_first,d_last,d_mean,tour_len,hop,E_excursion,E_tour,E_hover,M,Emax,K,seed
29,332.8296617609968,69.52358345650738,471.01269684444685,1728.9584348565868,61.748515530592385,3017.6493391312815,12967.1882614244,679.8513524895019,200,100000,6,3820097
23,544.0113542309882,65.16032184258326,353.51467812830987,1527.1386857369766,69.41539480622622,4568.787570551786,11453.540143027325,575.7475501639482,200,100000,6,3820097
28,625.6325299765587,80.7396638769323,395.04834495157223,1410.5303940611782,52.241866446710304,5297.791453901182,10578.977955458837,758.2820952140161,200,100000,6,3820097
25,375.3320112094633,101.20365172999608,365.2311700052771,1660.2286749671694,69.17619479029872,3574.0174720459454,12451.71506225377,623.8172656842609,200,100000,6,3820097
28,239.91582201522604,95.87465261324793,334.23051031811525,1719.3999227139752,63.68147861903612,2518.428559713555,12895.499420354814,956.1549643808903,200,100000,6,3820097
23,225.31022003665618,67.78415834045411,349.01901930304746,1774.753696391349,80.67062256324313,2198.2078378283272,13310.652722935118,669.1192662971267,200,100000,6,3820097
31,434.28487881980396,36.142679920413656,371.20669621769514,1631.55793722801,54.385264574267,3528.206690551632,12236.684529210073,870.2689410174597,200,100000,6,9535879
22,404.4547699539369,68.08890671666794,398.12214770277876,1654.0124644335278,78.76249830635847,3544.077575029536,12405.09348325146,702.633789354902,200,100000,6,9535879
26,233.85739414627872,31.84649852484742,358.6909263675982,1811.511007466228,72.46044029864912,1992.779195033446,13586.332555996709,800.0639906726119,200,100000,6,9535879
21,314.9006772976819,110.68262986153414,384.7549230606736,1685.6584829324802,84.28292414662401,3191.87480369412,12642.438621993602,671.3746621969739,200,100000,6,9535879
32,240.44501691497442,72.40143823891783,326.96849097213516,1691.711965788165,54.57135373510209,2346.348413654192,12687.839743411238,862.926180443375,200,100000,6,9535879
19,664.5493189686268,139.87418438156558,412.45828627574707,1346.9568143035713,74.83093412797618,6033.176275126443,10102.176107276784,454.8402446285517,200,100000,6,9535879
19,658.7852655092098,78.18233191857247,361.51012663942885,1422.8430373889814,79.04683541049897,5527.256980708367,10671.32278041736,444.5703799663093,200,100000,6,8271480
20,435.17642681491816,73.42751706538117,322.08882368717997,1637.0640423601221,86.16126538737485,3814.529579102245,12277.980317700916,460.64898336766856,200,100000,6,8271480
27,223.98257524778418,101.96101676663248,349.1713608782068,1730.6355449293576,66.56290557420606,2444.5769401081247,12979.766586970181,765.5924765584298,200,100000,6,8271480
34,272.0849822736408,87.96075869440472,377.8773658506839,1726.9746936947304,52.33256647559789,2700.343057260341,12952.310202710478,879.559970133143,200,100000,6,8271480
24,241.43159846751695,87.59077363878522,433.38089987387093,1774.4912828712936,77.15179490744755,2467.667790797266,13308.684621534701,772.0334876435942,200,100000,6,8271480
31,181.93972862949056,117.5272887878177,389.71561813784206,1722.1513016936376,57.40504338978792,2246.0026306298123,12916.134762702282,1002.2286563784838,200,100000,6,8271480
24,185.57815097483194,120.34154853412619,300.1043982036967,1776.1723497330017,77.22488477100008,2294.3977463171864,13321.292622997513,724.1692244166134,200,100000,6,6394530
29,268.6596999008866,130.2517727037665,396.1892883441743,1709.0796157868585,61.03855770667352,2991.8360445348985,12818.09711840144,789.5013147928229,200,100000,6,6394530
33,205.59458086623962,185.96148503076643,278.24243288016066,1694.834901013089,52.96359065665903,2936.6704942275455,12711.261757598168,994.5039524374074,200,100000,6,6394530
27,494.4762846819158,91.26927730293039,379.5119563926611,1535.5270187765436,59.058731491405524,4393.091714886346,11516.452640824078,748.8772864947947,200,100000,6,6394530
31,276.32403322377763,143.34586452940297,389.1485750847647,1672.996935516103,55.76656451720343,3147.524233148855,12547.477016370773,959.243394062559,200,100000,6,6394530
22,288.45719474832396,95.03296978015688,401.7212571020845,1709.8571978032699,81.42177132396523,2876.176233963606,12823.928983524524,601.1886223104815,200,100000,6,6394530
28,326.8266209747652,93.44020521751663,393.22423851280934,1683.0300719797272,62.334447110360266,3152.0011964421137,12622.725539847954,851.138170800085,200,100000,6,8372552
32,279.86735252790993,98.88752376977507,398.98753086188975,1702.410654939237,54.91647273997539,2840.6615722326374,12768.079912044277,929.3306931709484,200,100000,6,8372552
30,193.11819423138843,89.81829001152921,361.3197607455314,1814.7280227835427,62.5768283718463,2122.023631821882,13610.46017087657,932.1512199991566,200,100000,6,8372552
23,513.5258916636085,141.90558691320103,442.34999803872813,1478.16596625143,67.18936210233772,4915.736089326071,11086.244746885726,631.3354318624033,200,100000,6,8372552
24,367.8059240897695,82.01049772230365,419.9201582666474,1624.7880196752235,70.64295737718363,3373.6231635905488,12185.910147564176,695.2380756609166,200,100000,6,8372552
23,194.9682909567223,130.46757328207897,341.65980707846626,1788.3403695650468,81.28819861659304,2440.7689817910095,13412.55277173785,737.1438247959464,200,100000,6,8372552
10,490.2474747111623,148.78241441107318,364.0325696174778,965.551029938654,107.28344777096156,4792.724168416766,7241.632724539905,316.590083475819,200,100000,8,4474730
19,256.1331522599033,83.84249464932493,350.391508340817,1253.3144970266428,69.62858316814682,2549.8173518192116,9399.85872769982,542.8738806083369,200,100000,8,4474730
18,293.482132213101,13.37618341005168,301.24841183812873,1285.208009943897,75.6004711731704,2301.4373671736453,9639.060074579227,493.0146674912591,200,100000,8,4474730
21,235.53750614549836,34.45251926436558,318.90936677103343,1225.7617323985098,61.288086619925494,2024.9251905739798,9193.212992988823,462.0418108646531,200,100000,8,4474730
20,303.0883978320296,16.568925504856445,383.4832943279065,1269.222547204542,66.8011866949759,2397.4299250266454,9519.169104034065,563.8926920024333,200,100000,8,4474730
14,413.7829833652472,146.7101554060179,411.6778220291946,1050.6786474328258,80.82143441790967,4203.698540784488,7880.089855746193,408.81097929397356,200,100000,8,4474730
15,385.11987650658097,121.75443024662259,372.8080580100442,1097.9735929787093,78.42668521276495,3801.5573006490267,8234.80194734032,450.3152862060662,200,100000,8,4474730
24,179.34654506109607,49.831425847933446,318.7035827181,1337.517889055945,58.152951698084564,1718.8347818177213,10031.384167919588,680.4162720250412,200,100000,8,4474730
16,401.5239844985966,99.68248932791468,355.16988145016563,1109.6836882424884,73.97891254949923,3759.0485536988344,8322.627661818664,407.1009235358613,200,100000,8,9944578
19,107.88394399518006,202.90466287411024,368.60945577798685,1246.7868599404542,69.26593666335856,2330.9145515196774,9350.901449553407,654.2800275132417,200,100000,8,9944578
14,400.7803232096598,128.68927209700703,349.85608969293764,1081.8496948622917,83.21920729709936,3971.0219648000016,8113.872711467187,365.8521102066279,200,100000,8,9944578
20,390.7004018893796,91.6277346480139,252.34784835046497,1091.9033239532503,57.46859599753949,3617.461024030451,8189.274929649377,529.7115377371904,200,100000,8,9944578
17,240.47470867056035,62.98864201150246,322.32144819727483,1267.848746183359,79.24054663645994,2275.975130115471,9508.865596375193,620.9558308806141,200,100000,8,9944578
16,151.08774364774715,206.78318309952738,420.05481928266465,1170.4695868945598,78.03130579297066,2684.031950604559,8778.521901709199,413.1080420817681,200,100000,8,9944578
16,565.4655446848518,103.89035690060813,331.625666639286,928.9131042895829,61.92754028597219,5020.169261890949,6966.848282171872,439.35186538295704,200,100000,8,9944578
15,431.55604277387005,212.9800233295434,377.10437894071157,946.0792744037847,67.57709102884176,4834.0204957756005,7095.594558028385,430.3033751527481,200,100000,8,9944578
14,476.70707970178523,34.122201269643035,415.33643323905073,1112.577937181149,85.58291824470378,3831.219607285712,8344.334528858619,297.86795159345326,200,100000,8,9925823
16,493.6888458433248,121.4209017180872,304.0275280392494,820.3671666181358,54.691144441209055,4613.323106710591,6152.753749636018,372.90219781400975,200,100000,8,9925823
15,224.9617254670912,240.18574248064698,434.0042528025354,1088.0880579677557,77.72057556912542,3488.6060096080364,8160.660434758168,414.206993606203,200,100000,8,9925823
15,238.8948763113877,116.33985615200693,403.7384817025773,1256.213914051157,89.72956528936835,2664.2604934754595,9421.604355383677,373.07634956704686,200,100000,8,9925823
16,478.07306622876405,22.645572025246103,360.8194035062814,1108.5090155683133,73.90060103788755,3755.389786905076,8313.81761676235,421.39861897093704,200,100000,8,9925823
11,529.9883556946475,135.05402000642755,397.26971187581233,960.386870125745,96.0386870125745,4987.817817758062,7202.901525943087,300.2824366740437,200,100000,8,9925823
14,408.26349787024634,194.15735081237236,360.8433977570704,1007.5853306766518,77.50656389820398,4518.15636511964,7556.889980074889,413.8315161326266,200,100000,8,9925823
18,321.16987236295927,114.4237847423873,338.93859714101376,1124.9264554962576,66.17214444095633,3266.9524282900993,8436.948416221932,613.5899519895136,200,100000,8,9925823
18,297.1745072163441,74.55049754121872,466.0654219443668,1236.9163394855245,72.75978467561909,2787.9375356817213,9276.872546141434,432.0057013999352,200,100000,8,3820097
20,196.84948561368995,65.16032184258326,343.3365166316098,1329.9202642279101,69.99580338041632,1965.073555922049,9974.401981709327,546.5719613144872,200,100000,8,3820097
14,310.5073120873225,154.69714300549947,380.00884008312215,1153.251187637855,88.71162981829654,3489.0334131961645,8649.383907283913,324.775901905974,200,100000,8,3820097
20,361.8825292057609,101.20365172999608,366.7625637545944,1141.320256368851,60.06948717730795,3473.1463570181772,8559.901922766383,460.941981000064,200,100000,8,3820097
20,204.06066577759594,95.87465261324793,340.4049524322235,1275.8326982904375,67.14908938370723,2249.5148879313288,9568.745237178282,624.9428993701434,200,100000,8,3820097
10,538.0944747685178,191.0766355624218,350.5938072460405,898.712901304318,99.85698903381312,5468.783327482048,6740.346759782386,263.5994715586326,200,100000,8,3820097
14,317.3165476041618,72.40371882462325,304.2357537606399,1209.167270377728,93.01286695213292,2922.901998215888,9068.75452783296,497.59573305894446,200,100000,8,3820097
17,67.78415834045411,69.52358345650738,371.5737018433106,1381.7701313788411,86.36063321117757,1029.8080634772111,10363.275985341308,447.3215214549012,200,100000,8,3820097
14,274.9537225980477,36.142679920413656,353.90366300731193,1300.1512660744288,100.01163585187913,2333.22301888846,9751.134495558215,383.24594797224825,200,100000,8,9535879
16,240.54769920663776,68.08890671666794,341.31467511970027,1286.9802029980228,85.79868019986819,2314.7745444247926,9652.35152248517,500.79843783399065,200,100000,8,9535879
22,166.84643016109735,31.84649852484742,353.4945695808554,1359.860159710975,64.75524570052262,1490.1969651445856,10198.951197832313,674.0527298318726,200,100000,8,9535879
14,271.9769170403024,110.68262986153414,349.40229762939015,1220.240364348153,93.86464341139639,2869.9466017637737,9151.802732611148,392.06833906863227,200,100000,8,9535879
12,197.9140837459142,139.87418438156558,371.23203741751826,1283.7646412956965,116.70587648142696,2533.4120109560986,9628.234809717724,331.4866392489363,200,100000,8,9535879
16,144.21180827286344,183.46068127115308,353.1230665091204,1267.847732559153,84.5231821706102,2457.543671580124,9508.857994193648,510.18410249827576,200,100000,8,9535879
20,379.4173250615794,72.40143823891783,342.1770514339903,1136.7148936279975,59.82709966463145,3388.640724753729,8525.36170220998,545.5010715363933,200,100000,8,9535879
14,542.5305670528022,146.1046348632505,406.1776821219327,925.3852559940299,71.18348123031,5164.764014370395,6940.389419955224,386.3898676543821,200,100000,8,9535879
20,191.61523727575567,78.18233191857247,321.3932424728529,1323.214222366293,69.64285380875226,2023.481768957461,9924.106667747197,521.9938596842765,200,100000,8,8271480
13,382.8173930377384,73.42751706538117,345.89904913617016,1156.7740242157467,96.39783535131222,3421.8368257733964,8675.805181618101,369.74706977800207,200,100000,8,8271480
16,445.60563193058744,101.96101676663248,351.0334268245199,1068.423207657078,71.2282138438052,4106.749865229149,8013.174057428085,375.31029502491543,200,100000,8,8271480
20,250.2563662270104,100.4069232280678,387.0450480293781,1249.7880981784083,65.77832095675834,2629.9746709130864,9373.410736338063,441.0603267926946,200,100000,8,8271480
18,555.8474173850416,87.59077363878522,390.410884406416,944.4222420613285,55.55424953301932,4825.786432678701,7083.166815459964,561.4067140000992,200,100000,8,8271480
16,489.43641118886137,168.61086857166467,428.00086412143276,934.3094109511978,62.28729406341319,4935.354598203946,7007.320582133983,520.0298166448796,200,100000,8,8271480
22,358.9556712160615,87.96075869440472,348.4941424542809,1135.3947157008993,54.06641503337615,3351.8732243284967,8515.460367756745,598.4288857775633,200,100000,8,8271480
18,241.43159846751695,117.5272887878177,355.86866971869335,1232.8539762436933,72.52082213198196,2692.1916544150095,9246.4048218277,534.4798622834418,200,100000,8,8271480
15,103.47984128501655,120.34154853412619,288.5651073933143,1315.281054330284,93.94864673787743,1678.6604236435705,9864.60790747713,397.2035443748139,200,100000,8,6394530
14,187.35595329857338,130.2517727037665,371.80827261350805,1299.20575656569,99.93890435120693,2382.057945017549,9744.043174242675,365.55971346819723,200,100000,8,6394530
24,136.06931539103718,185.96148503076643,304.7467987003666,1249.5994538818454,54.330411038341104,2415.231003163527,9371.99590411384,670.042542415912,200,100000,8,6394530
21,288.45719474832396,91.26927730293039,324.69678339331614,1206.0375487500257,60.30187743750129,2847.948540384408,9045.281615625194,602.5580260847046,200,100000,8,6394530
18,90.41342549758544,143.34586452940297,400.25955951367155,1346.5685291083894,79.20991347696408,1753.1946752024132,10099.26396831292,553.8440741018803,200,100000,8,6394530
16,171.9344203483549,95.03296978015688,394.2408013440957,1331.5421538302828,88.76947692201885,2002.2554259638384,9986.56615372712,488.54615924792097,200,100000,8,6394530
17,116.42997160506894,188.67976425510315,326.8254045431837,1191.3224230131966,74.45765143832479,2288.323018951291,8934.918172598975,539.0516207808366,200,100000,8,6394530
14,455.3568030464109,185.57815097483194,353.93929394144243,970.0830431542818,74.62177255032937,4807.012155159322,7275.622823657113,405.92064651771364,200,100000,8,6394530
